,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
1794,2020-02-27,27,2,2020,10,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-27,33.0,10.0,0.0,0.0,19.394,5.877,0.0,0.0,,,,,,,,30.56,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1795,2020-02-26,26,2,2020,21,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-26,23.0,21.0,0.0,0.0,13.517,12.341,0.0,0.0,,,,,,,,30.56,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1796,2020-02-25,25,2,2020,1,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-25,2.0,1.0,0.0,0.0,1.175,0.588,0.0,0.0,,,,,,,,25.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1797,2020-02-24,24,2,2020,1,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-24,1.0,1.0,0.0,0.0,0.588,0.588,0.0,0.0,,,,,,,,25.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1798,2020-02-23,23,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.44,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1799,2020-02-22,22,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.44,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1800,2020-02-21,21,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.44,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1801,2020-02-20,20,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.44,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1802,2020-02-19,19,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.44,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1803,2020-02-18,18,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1804,2020-02-17,17,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1805,2020-02-16,16,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1806,2020-02-15,15,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1807,2020-02-14,14,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1808,2020-02-13,13,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.67,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1809,2020-12-02,12,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,2020-11-02,11,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,2020-10-02,10,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,2020-09-02,9,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,2020-08-02,8,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,2020-07-02,7,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-07-02,27414.0,656.0,92.0,5.0,16110.88,385.523,54.067,2.938,564365.0,10126.0,331.671,5.951,8800.0,5.172,units unclear,75.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1815,2020-06-02,6,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-06-02,11804.0,406.0,19.0,0.0,6937.07,238.601,11.166,0.0,330733.0,7571.0,194.368,4.449,6359.0,3.737,units unclear,75.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1816,2020-05-02,5,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-05-02,3170.0,130.0,8.0,0.0,1862.971,76.399,4.702,0.0,138278.0,4196.0,81.264,2.466,3982.0,2.34,units unclear,75.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1817,2020-04-02,4,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-04-02,569.0,2.0,4.0,0.0,334.395,1.175,2.351,0.0,,,,,1016.0,0.597,units unclear,78.7,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1818,2020-03-02,3,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-03-02,47.0,6.0,0.0,0.0,27.621,3.526,0.0,0.0,,,,,,,,30.56,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1819,2020-02-02,2,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1820,2020-01-02,1,2,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1821,2020-01-31,31,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1822,2020-01-30,30,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1823,2020-01-29,29,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1824,2020-01-28,28,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1825,2020-01-27,27,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1826,2020-01-26,26,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1827,2020-01-25,25,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1828,2020-01-24,24,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1829,2020-01-23,23,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1830,2020-01-22,22,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.33,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1831,2020-01-21,21,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1832,2020-01-20,20,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1833,2020-01-19,19,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1834,2020-01-18,18,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1835,2020-01-17,17,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1836,2020-01-16,16,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1837,2020-01-15,15,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1838,2020-01-14,14,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1839,2020-01-13,13,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1840,2020-12-01,12,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,2020-11-01,11,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,2020-10-01,10,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,2020-09-01,9,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,2020-08-01,8,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,2020-07-01,7,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-07-01,26758.0,519.0,87.0,3.0,15725.357,305.01,51.129,1.763,554239.0,9114.0,325.72,5.356,8602.0,5.055,units unclear,75.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1846,2020-06-01,6,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-06-01,11398.0,605.0,19.0,2.0,6698.468,355.551,11.166,1.175,323162.0,6355.0,189.918,3.735,5611.0,3.298,units unclear,75.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1847,2020-05-01,5,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-05-01,3040.0,119.0,8.0,0.0,1786.572,69.935,4.702,0.0,134082.0,4388.0,78.798,2.579,4102.0,2.411,units unclear,75.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1848,2020-04-01,4,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-04-01,567.0,52.0,4.0,0.0,333.219,30.56,2.351,0.0,,,,,1031.0,0.606,units unclear,78.7,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1849,2020-03-01,3,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-03-01,41.0,3.0,0.0,0.0,24.095,1.763,0.0,0.0,,,,,,,,30.56,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1850,2020-02-01,2,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.11,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1851,2020-01-01,1,1,2020,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1852,2019-12-31,31,12,2019,0,0,Bahrain,BH,BHR,1569439,Asia,BHR,Asia,Bahrain,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1701583.0,1935.907,32.4,2.372,1.387,43290.705,,151.689,16.52,5.8,37.6,,2.0,77.29
1853,2020-06-14,14,6,2020,2856,44,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-06-14,84379.0,2856.0,1139.0,44.0,512.352,17.342,6.916,0.267,504465.0,14505.0,3.063,0.088,15211.0,0.092,samples tested,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1854,2020-06-13,13,6,2020,3471,46,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-06-13,81523.0,3471.0,1095.0,46.0,495.011,21.076,6.649,0.279,489960.0,16638.0,2.975,0.101,15016.0,0.091,samples tested,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1855,2020-12-06,12,6,2020,3187,37,Bangladesh,BD,BGD,161356039,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,2020-11-06,11,6,2020,3190,37,Bangladesh,BD,BGD,161356039,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,2020-10-06,10,6,2020,3171,45,Bangladesh,BD,BGD,161356039,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,2020-09-06,9,6,2020,2735,42,Bangladesh,BD,BGD,161356039,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,2020-08-06,8,6,2020,2743,42,Bangladesh,BD,BGD,161356039,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,2020-07-06,7,6,2020,2635,35,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-07-06,162417.0,2738.0,2052.0,55.0,986.202,16.625,12.46,0.334,863307.0,14245.0,5.242,0.086,16039.0,0.097,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1861,2020-06-06,6,6,2020,2828,30,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-06-06,60391.0,2828.0,811.0,30.0,366.696,17.172,4.924,0.182,384851.0,12486.0,2.337,0.076,12542.0,0.076,samples tested,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1862,2020-05-06,5,6,2020,2423,35,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-06,10929.0,786.0,183.0,1.0,66.361,4.773,1.111,0.006,99644.0,6241.0,0.605,0.038,5706.0,0.035,samples tested,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1863,2020-04-06,4,6,2020,2695,37,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-04-06,88.0,18.0,9.0,1.0,0.534,0.109,0.055,0.006,3610.0,696.0,0.022,0.004,325.0,0.002,samples tested,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1864,2020-03-06,3,6,2020,2911,37,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-03-06,,,,,,,,,,,,,,,samples tested,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1865,2020-02-06,2,6,2020,2381,22,Bangladesh,BD,BGD,161356039,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,2020-01-06,1,6,2020,2545,40,Bangladesh,BD,BGD,161356039,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,2020-05-31,31,5,2020,1764,28,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-31,44608.0,1764.0,610.0,28.0,270.861,10.711,3.704,0.17,308930.0,11876.0,1.876,0.072,9335.0,0.057,samples tested,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1868,2020-05-30,30,5,2020,2523,23,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-30,42844.0,2523.0,582.0,23.0,260.15,15.32,3.534,0.14,297054.0,9987.0,1.804,0.061,8911.0,0.054,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1869,2020-05-29,29,5,2020,2029,15,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-29,40321.0,2029.0,559.0,15.0,244.831,12.32,3.394,0.091,287067.0,11291.0,1.743,0.069,9032.0,0.055,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1870,2020-05-28,28,5,2020,1541,22,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-28,38292.0,1541.0,544.0,22.0,232.51,9.357,3.303,0.134,275776.0,9320.0,1.675,0.057,8809.0,0.053,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1871,2020-05-27,27,5,2020,1166,21,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-27,36751.0,1166.0,522.0,21.0,223.153,7.08,3.17,0.128,266456.0,8015.0,1.618,0.049,8943.0,0.054,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1872,2020-05-26,26,5,2020,1975,21,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-26,35585.0,1975.0,501.0,21.0,216.073,11.992,3.042,0.128,258441.0,5407.0,1.569,0.033,9257.0,0.056,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1873,2020-05-25,25,5,2020,1532,28,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-25,33610.0,1532.0,480.0,28.0,204.081,9.302,2.915,0.17,253034.0,9451.0,1.536,0.057,9691.0,0.059,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1874,2020-05-24,24,5,2020,1873,20,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-24,32078.0,1873.0,452.0,20.0,194.779,11.373,2.745,0.121,243583.0,8908.0,1.479,0.054,9739.0,0.059,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1875,2020-05-23,23,5,2020,1694,24,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-23,30205.0,1694.0,432.0,24.0,183.406,10.286,2.623,0.146,234675.0,10834.0,1.425,0.066,9626.0,0.058,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1876,2020-05-22,22,5,2020,1773,22,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-22,28511.0,1773.0,408.0,22.0,173.12,10.766,2.477,0.134,223841.0,9727.0,1.359,0.059,9047.0,0.055,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1877,2020-05-21,21,5,2020,1617,16,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-21,26738.0,1617.0,386.0,16.0,162.354,9.818,2.344,0.097,214114.0,10262.0,1.3,0.062,8883.0,0.054,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1878,2020-05-20,20,5,2020,1251,21,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-20,25121.0,1251.0,370.0,21.0,152.536,7.596,2.247,0.128,203852.0,10207.0,1.238,0.062,8473.0,0.051,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1879,2020-05-19,19,5,2020,1602,21,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-19,23870.0,1602.0,349.0,21.0,144.94,9.727,2.119,0.128,193645.0,8449.0,1.176,0.051,8144.0,0.049,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1880,2020-05-18,18,5,2020,1273,14,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-18,22268.0,1273.0,328.0,14.0,135.212,7.73,1.992,0.085,185196.0,9788.0,1.125,0.059,7904.0,0.048,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
1881,2020-05-17,17,5,2020,930,16,Bangladesh,BD,BGD,161356039,Asia,BGD,Asia,Bangladesh,2020-05-17,20995.0,930.0,314.0,16.0,127.482,5.647,1.907,0.097,175408.0,8114.0,1.065,0.049,7536.0,0.046,samples tested,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59
